transaction_id,customer_id,transaction_date,transaction_type,amount,adjustment_code,network_node,country,destination_account,is_suspicious_ground_truth,country_name,risk_score,is_tax_haven,cross_border,amount_zscore_cliente
TXN00002529,CLI000902,2023-12-24,AJUSTE,3413.89,10,BA-CORE-01,BR,BR-2021795614,False,Brasil,0.05,False,False,1.020230058457217
TXN00002530,CLI000535,2023-09-17,ESTORNO,-1346.45,02,SP-CORE-01,BR,BR-5838166906,False,Brasil,0.05,False,False,-1.4994787179943103
TXN00002531,CLI000370,2023-12-04,ESTORNO,191.57,00,BA-CORE-01,BR,BR-6413407687,False,Brasil,0.05,False,False,-0.20071699502159454
TXN00002532,CLI000092,2023-12-18,FATURA,2738.04,02,SP-CORE-02,BR,BR-1792406808,False,Brasil,0.05,False,False,0.40372311104698744
TXN00002533,CLI001102,2023-02-28,ESTORNO,-264.94,00,MG-CORE-01,BR,BR-9738923086,False,Brasil,0.05,False,False,-1.2032971219837136
TXN00002534,CLI000205,2023-04-17,PAGAMENTO,1485.95,01,MG-CORE-01,BR,BR-2476811694,False,Brasil,0.05,False,False,0.013590319121029273
TXN00002535,CLI000051,2023-06-17,ESTORNO,-1315.91,00,MG-CORE-01,BR,BR-6896624762,False,Brasil,0.05,False,False,-1.5350653452284115
TXN00002536,CLI000771,2023-03-11,ESTORNO,-1059.52,02,SP-CORE-02,BR,BR-2295189353,False,Brasil,0.05,False,False,-0.627892746379948
TXN00002537,CLI000841,2023-12-16,PAGAMENTO,3030.84,10,MG-CORE-01,BR,BR-4953233832,False,Brasil,0.05,False,False,0.9508808466342689
TXN00002538,CLI000637,2023-06-17,FATURA,2766.34,02,SP-CORE-02,BR,BR-2375325559,False,Brasil,0.05,False,False,0.13143640252029745
TXN00002539,CLI000060,2023-08-05,ESTORNO,3030.82,10,MG-CORE-01,BR,BR-8324857808,False,Brasil,0.05,False,False,0.7556809300048369
TXN00002540,CLI000060,2023-06-07,PAGAMENTO,2692.66,01,SP-CORE-02,BR,BR-7193796102,False,Brasil,0.05,False,False,0.4349102279673601
TXN00002541,CLI000781,2023-03-08,PAGAMENTO,863.96,02,RJ-CORE-01,BR,BR-3959863754,False,Brasil,0.05,False,False,-0.9429580480402975
TXN00002542,CLI000111,2023-11-21,AJUSTE,661.45,10,RJ-CORE-01,BR,BR-8437339412,False,Brasil,0.05,False,False,-0.5848545887225517
TXN00002543,CLI000019,2023-07-23,FATURA,2221.53,02,SP-CORE-02,BR,BR-4866219906,False,Brasil,0.05,False,False,0.3004683802005187
TXN00002544,CLI000603,2023-03-24,PAGAMENTO,2997.4,00,SP-CORE-02,BR,BR-3366355159,False,Brasil,0.05,False,False,1.336312673354647
TXN00002545,CLI000822,2023-08-20,AJUSTE,1510.07,10,MG-CORE-01,BR,BR-2323202998,False,Brasil,0.05,False,False,0.008982189454219658
TXN00002546,CLI000162,2023-06-11,AJUSTE,2154.19,10,SP-CORE-01,BR,BR-4611538856,False,Brasil,0.05,False,False,0.5057046940199118
TXN00002547,CLI001031,2023-05-24,AJUSTE,2487.81,00,SP-CORE-01,BR,BR-7210405433,False,Brasil,0.05,False,False,0.6254452295307078
TXN00002548,CLI001100,2023-10-01,ESTORNO,2793.15,10,SP-CORE-01,BR,BR-5692170729,False,Brasil,0.05,False,False,0.437495294150788
TXN00002549,CLI001145,2023-02-25,FATURA,1671.56,10,MG-CORE-01,BR,BR-9826302271,False,Brasil,0.05,False,False,1.026938454290153
TXN00002550,CLI000734,2023-04-11,AJUSTE,3063.67,01,BA-CORE-01,BR,BR-3754416885,False,Brasil,0.05,False,False,0.9861596571415934
TXN00002551,CLI000837,2023-01-07,PAGAMENTO,3259.83,02,MG-CORE-01,BR,BR-2193688100,False,Brasil,0.05,False,False,0.9799198550077879
TXN00002552,CLI000338,2023-03-26,ESTORNO,2242.31,10,SP-CORE-01,BR,BR-1096845709,False,Brasil,0.05,False,False,-0.24526093269784657
TXN00002553,CLI000467,2023-04-15,FATURA,1860.09,01,MG-CORE-01,BR,BR-7493077954,False,Brasil,0.05,False,False,0.35429240662058314
TXN00002554,CLI000945,2023-06-27,PAGAMENTO,2443.59,10,BA-CORE-01,BR,BR-6130123844,False,Brasil,0.05,False,False,0.3179644812480452
TXN00002555,CLI000253,2023-11-22,ESTORNO,-607.44,02,BA-CORE-01,BR,BR-5051881463,False,Brasil,0.05,False,False,-0.9842705369060917
TXN00002556,CLI000097,2023-09-15,AJUSTE,1148.56,02,RJ-CORE-01,BR,BR-6845729114,False,Brasil,0.05,False,False,-0.31499872040543553
TXN00002557,CLI000585,2023-12-13,FATURA,3307.11,02,RJ-CORE-01,BR,BR-8962027840,False,Brasil,0.05,False,False,0.7111505352069114
TXN00002558,CLI000287,2023-06-23,PAGAMENTO,2594.39,01,SP-CORE-01,BR,BR-6882515917,False,Brasil,0.05,False,False,0.7071067811865485
TXN00002559,CLI001007,2023-03-20,AJUSTE,3272.6,10,RJ-CORE-01,BR,BR-2601297604,False,Brasil,0.05,False,False,0.7679926169454073
TXN00002560,CLI000602,2023-08-19,FATURA,1545.59,10,SP-CORE-02,BR,BR-6517531326,False,Brasil,0.05,False,False,-0.7071067811865475
TXN00002561,CLI000778,2023-09-08,AJUSTE,610.63,01,BA-CORE-01,BR,BR-6804025676,False,Brasil,0.05,False,False,-0.3360991355413313
TXN00002562,CLI000125,2023-02-07,AJUSTE,3144.13,02,SP-CORE-01,BR,BR-9493399299,False,Brasil,0.05,False,False,0.0
TXN00002563,CLI000674,2023-11-07,FATURA,2748.45,01,SP-CORE-01,BR,BR-1376233267,False,Brasil,0.05,False,False,0.7432207559326095
TXN00002564,CLI001031,2023-01-17,AJUSTE,1365.41,01,RJ-CORE-01,BR,BR-9558139653,False,Brasil,0.05,False,False,-0.34568672151878127
TXN00002565,CLI000626,2023-05-17,AJUSTE,2191.97,01,RJ-CORE-01,BR,BR-8746770248,False,Brasil,0.05,False,False,0.22284278113425476
TXN00002566,CLI000812,2023-01-19,FATURA,3005.28,00,BA-CORE-01,BR,BR-2239673672,False,Brasil,0.05,False,False,1.5200562856089375
TXN00002567,CLI000353,2023-08-31,PAGAMENTO,1777.94,00,MG-CORE-01,BR,BR-9145099778,False,Brasil,0.05,False,False,0.5108557262684709
TXN00002568,CLI001089,2023-05-11,ESTORNO,-905.29,02,RJ-CORE-01,BR,BR-1369702097,False,Brasil,0.05,False,False,-1.1878742920983998
TXN00002569,CLI000446,2023-10-01,AJUSTE,3078.95,00,MG-CORE-01,BR,BR-6187391882,False,Brasil,0.05,False,False,0.6483197879091026
TXN00002570,CLI000494,2023-12-27,PAGAMENTO,2749.29,00,SP-CORE-01,BR,BR-9532546734,False,Brasil,0.05,False,False,1.437132954392387
TXN00002571,CLI001164,2023-03-17,FATURA,1887.48,02,BA-CORE-01,BR,BR-8542452431,False,Brasil,0.05,False,False,-0.1379786473708263
TXN00002572,CLI000627,2023-10-28,PAGAMENTO,1856.37,01,BA-CORE-01,BR,BR-1379882490,False,Brasil,0.05,False,False,0.1485805928976499
TXN00002573,CLI000921,2023-09-04,ESTORNO,-2034.14,01,MG-CORE-01,BR,BR-9222330478,False,Brasil,0.05,False,False,-0.5223795184230092
TXN00002574,CLI001107,2023-05-10,AJUSTE,1331.41,00,SP-CORE-01,BR,BR-2780324145,False,Brasil,0.05,False,False,-0.23819330553209472
TXN00002575,CLI001141,2023-12-30,PAGAMENTO,899.16,02,SP-CORE-02,BR,BR-7682169593,False,Brasil,0.05,False,False,-0.019761718850420565
TXN00002576,CLI000212,2023-10-31,AJUSTE,1584.37,01,SP-CORE-02,BR,BR-1588097152,False,Brasil,0.05,False,False,-0.8773277811813349
TXN00002577,CLI000322,2023-02-27,AJUSTE,3448.95,10,SP-CORE-01,BR,BR-6934654971,False,Brasil,0.05,False,False,1.4316183234641486
TXN00002578,CLI000435,2023-03-30,AJUSTE,271320.01,9A,SANTOS-PORT-07,PA,OFFSHORE-273014RP,True,Panamá,0.9,True,True,1.7887457985717483
TXN00002579,CLI000472,2023-03-16,AJUSTE,441.52,00,SP-CORE-01,BR,BR-5168804062,False,Brasil,0.05,False,False,-0.011240692536578802
TXN00002580,CLI000778,2023-01-02,AJUSTE,76.65,10,MG-CORE-01,BR,BR-8240940498,False,Brasil,0.05,False,False,-0.8335772827759476
TXN00002581,CLI000023,2023-01-24,FATURA,3186.94,10,MG-CORE-01,BR,BR-4514489277,False,Brasil,0.05,False,False,1.1483731583662924
TXN00002582,CLI000127,2023-06-01,FATURA,678.94,10,SP-CORE-01,BR,BR-2114703737,False,Brasil,0.05,False,False,-0.7071067811865475
TXN00002583,CLI001046,2023-10-11,AJUSTE,1026.98,02,SP-CORE-02,BR,BR-3498187046,False,Brasil,0.05,False,False,0.4854643538959749
TXN00002584,CLI000634,2023-09-05,FATURA,981.75,01,SP-CORE-02,BR,BR-5922621459,False,Brasil,0.05,False,False,-0.4750565010030864
TXN00002585,CLI000035,2023-10-29,PAGAMENTO,-197065.12,9A,SANTOS-PORT-07,KY,OFFSHORE-928554OW,True,Ilhas Cayman,0.95,True,True,-1.7887665433390336
TXN00002586,CLI000675,2023-07-26,PAGAMENTO,3207.68,00,RJ-CORE-01,BR,BR-2557023069,False,Brasil,0.05,False,False,1.101502818557993
TXN00002587,CLI000893,2023-08-13,PAGAMENTO,2922.64,02,SP-CORE-01,BR,BR-1617262027,False,Brasil,0.05,False,False,1.082133546376867
TXN00002588,CLI000027,2023-12-09,PAGAMENTO,1376.97,02,SP-CORE-01,BR,BR-6503647391,False,Brasil,0.05,False,False,-1.0554745127596843
TXN00002589,CLI000578,2023-07-09,PAGAMENTO,1060.84,00,SP-CORE-01,BR,BR-8639921512,False,Brasil,0.05,False,False,-0.09831192206987215
TXN00002590,CLI000551,2023-08-17,FATURA,1904.96,00,MG-CORE-01,BR,BR-7064470209,False,Brasil,0.05,False,False,0.020736242714825822
TXN00002591,CLI000399,2023-01-22,PAGAMENTO,1839.32,00,RJ-CORE-01,BR,BR-1700204852,False,Brasil,0.05,False,False,0.5844879458961585
TXN00002592,CLI000774,2023-08-03,PAGAMENTO,1927.86,02,BA-CORE-01,BR,BR-1935771229,False,Brasil,0.05,False,False,0.41803937506306293
TXN00002593,CLI000480,2023-03-23,PAGAMENTO,1371.68,10,SP-CORE-01,BR,BR-3162013062,False,Brasil,0.05,False,False,-0.7071067811865474
TXN00002594,CLI000994,2023-10-13,PAGAMENTO,1952.86,00,MG-CORE-01,BR,BR-4571581236,False,Brasil,0.05,False,False,-0.7071067811865477
TXN00002595,CLI000929,2023-07-06,FATURA,126.61,10,SP-CORE-02,BR,BR-4447056094,False,Brasil,0.05,False,False,0.57038260536995
TXN00002596,CLI000485,2023-10-19,FATURA,1601.56,10,SP-CORE-01,BR,BR-7087455827,False,Brasil,0.05,False,False,-0.8657227871126809
TXN00002597,CLI000931,2023-01-12,AJUSTE,3302.57,01,MG-CORE-01,BR,BR-4934323885,False,Brasil,0.05,False,False,0.924650345072269
TXN00002598,CLI001171,2023-07-14,AJUSTE,71.13,00,BA-CORE-01,BR,BR-5369611254,False,Brasil,0.05,False,False,-0.3946151015683974
TXN00002599,CLI000242,2023-03-13,ESTORNO,3293.79,10,RJ-CORE-01,BR,BR-6790517486,False,Brasil,0.05,False,False,1.4821166658073546
TXN00002600,CLI000608,2023-09-07,PAGAMENTO,1610.08,00,SP-CORE-02,BR,BR-8263007482,False,Brasil,0.05,False,False,0.6711807629788366
TXN00002601,CLI001130,2023-11-05,PAGAMENTO,663.38,00,SP-CORE-01,BR,BR-9461564269,False,Brasil,0.05,False,False,0.46534730085648807
TXN00002602,CLI000546,2023-05-24,AJUSTE,339.82,10,SP-CORE-02,BR,BR-2308608938,False,Brasil,0.05,False,False,-1.6012895748554754
TXN00002603,CLI000153,2023-03-25,AJUSTE,510.38,10,RJ-CORE-01,BR,BR-1509369768,False,Brasil,0.05,False,False,0.38695970687452974
TXN00002604,CLI000271,2023-01-28,PAGAMENTO,2842.85,02,RJ-CORE-01,BR,BR-3981756317,False,Brasil,0.05,False,False,0.9518733844706606
TXN00002605,CLI000093,2023-10-11,FATURA,1226.21,02,RJ-CORE-01,BR,BR-3955140035,False,Brasil,0.05,False,False,-0.41224417169683125
TXN00002606,CLI000752,2023-08-11,ESTORNO,-2732.67,01,SP-CORE-01,BR,BR-2320394595,False,Brasil,0.05,False,False,-1.4585771237852538
TXN00002607,CLI000818,2023-01-01,PAGAMENTO,2491.87,00,SP-CORE-01,BR,BR-1901260260,False,Brasil,0.05,False,False,0.5016651467346218
TXN00002608,CLI000941,2023-12-27,AJUSTE,3146.7,10,RJ-CORE-01,BR,BR-5213833526,False,Brasil,0.05,False,False,0.0
TXN00002609,CLI001031,2023-04-19,AJUSTE,2898.94,02,MG-CORE-01,BR,BR-1479843174,False,Brasil,0.05,False,False,0.9811664332325758
TXN00002610,CLI000183,2023-10-14,AJUSTE,2146.37,02,SP-CORE-01,BR,BR-2852193802,False,Brasil,0.05,False,False,0.7071067811865476
TXN00002611,CLI000927,2023-09-24,PAGAMENTO,2288.78,01,SP-CORE-02,BR,BR-1843321095,False,Brasil,0.05,False,False,0.5855061399552469
TXN00002612,CLI001111,2023-02-16,AJUSTE,494.15,10,SP-CORE-01,BR,BR-3547672267,False,Brasil,0.05,False,False,-0.12254826176224673
TXN00002613,CLI000121,2023-01-04,ESTORNO,1695.52,00,RJ-CORE-01,BR,BR-3014693343,False,Brasil,0.05,False,False,-0.03323364351954028
TXN00002614,CLI000950,2023-03-01,FATURA,2018.78,00,BA-CORE-01,BR,BR-9197070913,False,Brasil,0.05,False,False,0.48997968095437505
TXN00002615,CLI000090,2023-12-03,FATURA,319.88,01,MG-CORE-01,BR,BR-1185892639,False,Brasil,0.05,False,False,0.12162561769692679
TXN00002616,CLI000090,2023-04-27,ESTORNO,-3315.57,10,SP-CORE-01,BR,BR-3584676841,False,Brasil,0.05,False,False,-2.180523172891151
TXN00002617,CLI000031,2023-08-25,FATURA,266.66,10,BA-CORE-01,BR,BR-1859098375,False,Brasil,0.05,False,False,-1.1320966418442975
TXN00002618,CLI000640,2023-09-05,FATURA,912.36,00,BA-CORE-01,BR,BR-8175175160,False,Brasil,0.05,False,False,-0.7004012524697647
TXN00002619,CLI001138,2023-12-24,ESTORNO,-1039.76,01,BA-CORE-01,BR,BR-1125666952,False,Brasil,0.05,False,False,-1.2085309807876348
TXN00002620,CLI000237,2023-07-31,AJUSTE,1219.26,02,RJ-CORE-01,BR,BR-7784980390,False,Brasil,0.05,False,False,-0.7071067811865474
TXN00002621,CLI000637,2023-02-15,PAGAMENTO,3358.49,01,MG-CORE-01,BR,BR-2512701547,False,Brasil,0.05,False,False,1.2145155251531103
TXN00002622,CLI000681,2023-04-20,FATURA,3157.9,00,SP-CORE-01,BR,BR-3632627835,False,Brasil,0.05,False,False,0.539134169827442
TXN00002623,CLI000141,2023-03-20,FATURA,1244.25,10,SP-CORE-02,BR,BR-1293505358,False,Brasil,0.05,False,False,-0.015265029585219726
TXN00002624,CLI001074,2023-06-01,PAGAMENTO,762.41,02,MG-CORE-01,BR,BR-4278108191,False,Brasil,0.05,False,False,-0.17333012468828948
TXN00002625,CLI000124,2023-06-22,AJUSTE,3052.32,01,MG-CORE-01,BR,BR-3271345114,False,Brasil,0.05,False,False,0.9348047540012429
TXN00002626,CLI000918,2023-05-20,PAGAMENTO,3426.97,10,SP-CORE-01,BR,BR-4074387556,False,Brasil,0.05,False,False,1.1448770698801163
TXN00002627,CLI001031,2023-10-29,AJUSTE,1926.88,02,RJ-CORE-01,BR,BR-9436448791,False,Brasil,0.05,False,False,0.14011286557651165
TXN00002628,CLI000784,2023-10-08,AJUSTE,1076.67,01,RJ-CORE-01,BR,BR-4115351748,False,Brasil,0.05,False,False,-0.1654895442546233
TXN00002629,CLI000910,2023-07-27,ESTORNO,-3204.22,00,RJ-CORE-01,BR,BR-4969546654,False,Brasil,0.05,False,False,-0.7071067811865476
TXN00002630,CLI000164,2023-12-27,ESTORNO,-194.42,02,MG-CORE-01,BR,BR-7333854872,False,Brasil,0.05,False,False,-1.1103464580310496
TXN00002631,CLI000683,2023-07-23,ESTORNO,-574.91,01,SP-CORE-01,BR,BR-6090076463,False,Brasil,0.05,False,False,-1.1393968273383042
TXN00002632,CLI000479,2023-02-24,ESTORNO,-167.92,02,SP-CORE-01,BR,BR-1460955243,False,Brasil,0.05,False,False,-1.1967799324158377
TXN00002633,CLI000195,2023-02-12,FATURA,3488.8,10,BA-CORE-01,BR,BR-8880157546,False,Brasil,0.05,False,False,0.7071067811865475
TXN00002634,CLI000111,2023-03-14,FATURA,1163.3,02,MG-CORE-01,BR,BR-9509623540,False,Brasil,0.05,False,False,-0.140017191203692
TXN00002635,CLI000479,2023-03-28,AJUSTE,2225.78,10,BA-CORE-01,BR,BR-2821460610,False,Brasil,0.05,False,False,0.6222800902555101
TXN00002636,CLI000277,2023-05-18,ESTORNO,2451.24,00,SP-CORE-02,BR,BR-3208691233,False,Brasil,0.05,False,False,1.1546938124710895
TXN00002637,CLI000324,2023-08-13,AJUSTE,3155.89,02,SP-CORE-01,BR,BR-2750534060,False,Brasil,0.05,False,False,1.2979414623984076
TXN00002638,CLI000691,2023-12-25,PAGAMENTO,3218.03,00,RJ-CORE-01,BR,BR-2349823507,False,Brasil,0.05,False,False,0.8599548709396795
TXN00002639,CLI000902,2023-04-04,AJUSTE,3174.64,02,BA-CORE-01,BR,BR-3001032544,False,Brasil,0.05,False,False,0.8423428259135135
TXN00002640,CLI000392,2023-01-17,ESTORNO,1544.45,00,MG-CORE-01,BR,BR-3232212989,False,Brasil,0.05,False,False,0.1346081942555459
TXN00002641,CLI000750,2023-08-26,AJUSTE,2090.46,00,RJ-CORE-01,BR,BR-4101552989,False,Brasil,0.05,False,False,0.391332612377824
TXN00002642,CLI000805,2023-04-29,FATURA,2339.17,00,SP-CORE-01,BR,BR-5648219528,False,Brasil,0.05,False,False,0.7388125107556381
TXN00002643,CLI001186,2023-12-13,ESTORNO,2184.7,02,SP-CORE-01,BR,BR-3120480340,False,Brasil,0.05,False,False,0.7071067811865476
TXN00002644,CLI000878,2023-01-02,FATURA,985.47,01,SP-CORE-01,BR,BR-6947589616,False,Brasil,0.05,False,False,-0.4036928864000006
TXN00002645,CLI001112,2023-09-17,FATURA,2148.28,02,SP-CORE-01,BR,BR-8456812371,False,Brasil,0.05,False,False,0.6545440997911022
TXN00002646,CLI000357,2023-11-17,ESTORNO,2154.74,00,SP-CORE-02,BR,BR-8907422108,False,Brasil,0.05,False,False,0.49496368326921436
TXN00002647,CLI000094,2023-06-27,ESTORNO,-2664.68,01,RJ-CORE-01,BR,BR-7044231107,False,Brasil,0.05,False,False,-1.1260405172276569
TXN00002648,CLI001183,2023-07-18,ESTORNO,265.9,00,MG-CORE-01,BR,BR-2838081369,False,Brasil,0.05,False,False,-0.707106781186548
TXN00002649,CLI000151,2023-11-26,FATURA,86.89,10,BA-CORE-01,BR,BR-4679815234,False,Brasil,0.05,False,False,-0.7071067811865475
TXN00002650,CLI001026,2023-08-13,PAGAMENTO,1681.7,00,SP-CORE-02,BR,BR-8741405405,False,Brasil,0.05,False,False,0.4433476876163741
TXN00002651,CLI000629,2023-12-22,ESTORNO,2387.16,01,SP-CORE-02,BR,BR-2578148768,False,Brasil,0.05,False,False,0.6642935199876113
TXN00002652,CLI000322,2023-04-26,ESTORNO,-91.38,10,MG-CORE-01,BR,BR-8190457777,False,Brasil,0.05,False,False,-0.5159262549435544
TXN00002653,CLI000436,2023-06-17,ESTORNO,-48.01,01,RJ-CORE-01,BR,BR-3886628103,False,Brasil,0.05,False,False,0.38812264229836085
TXN00002654,CLI000217,2023-06-10,PAGAMENTO,907.76,10,SP-CORE-02,BR,BR-6997362444,False,Brasil,0.05,False,False,-1.3142924744562483
TXN00002655,CLI000307,2023-10-03,PAGAMENTO,906.6,00,SP-CORE-02,BR,BR-3905625550,False,Brasil,0.05,False,False,0.34586891981512435
TXN00002656,CLI000066,2023-04-24,AJUSTE,1090.85,00,SP-CORE-01,BR,BR-1512036736,False,Brasil,0.05,False,False,0.37564651687053624
TXN00002657,CLI000501,2023-11-26,FATURA,-411161.18,4F,SANTOS-PORT-07,PA,OFFSHORE-465796MM,True,Panamá,0.9,True,True,-2.267674368942406
TXN00002658,CLI000498,2023-11-23,FATURA,2679.78,10,BA-CORE-01,BR,BR-9536347155,False,Brasil,0.05,False,False,0.759681504262621
TXN00002659,CLI000805,2023-03-19,FATURA,3104.67,00,SP-CORE-01,BR,BR-7491475907,False,Brasil,0.05,False,False,1.0860555429953755
TXN00002660,CLI000935,2023-04-23,PAGAMENTO,2785.13,00,RJ-CORE-01,BR,BR-2952641348,False,Brasil,0.05,False,False,0.0
TXN00002661,CLI000180,2023-10-16,ESTORNO,1956.56,10,RJ-CORE-01,BR,BR-5819769602,False,Brasil,0.05,False,False,-1.0599357099736415
TXN00002662,CLI000810,2023-10-31,AJUSTE,2584.57,10,RJ-CORE-01,BR,BR-7396672521,False,Brasil,0.05,False,False,0.8281160631495812
TXN00002663,CLI000018,2023-04-29,FATURA,3337.31,01,MG-CORE-01,BR,BR-5047590087,False,Brasil,0.05,False,False,1.4419384821770584
TXN00002664,CLI000947,2023-08-23,AJUSTE,1307.75,01,SP-CORE-01,BR,BR-1127661542,False,Brasil,0.05,False,False,0.7071067811865475
TXN00002665,CLI000235,2023-01-13,PAGAMENTO,2438.26,01,SP-CORE-01,BR,BR-4168819811,False,Brasil,0.05,False,False,0.5077576582307337
TXN00002666,CLI000371,2023-06-26,FATURA,2949.65,01,BA-CORE-01,BR,BR-4566164899,False,Brasil,0.05,False,False,0.6705247006422244
TXN00002667,CLI000351,2023-08-09,AJUSTE,2457.48,01,SP-CORE-01,BR,BR-6064177433,False,Brasil,0.05,False,False,-0.41750291842245557
TXN00002668,CLI001002,2023-06-30,FATURA,3176.03,00,BA-CORE-01,BR,BR-2404264843,False,Brasil,0.05,False,False,0.5825951095266555
TXN00002669,CLI000230,2023-12-18,FATURA,1293.83,00,MG-CORE-01,BR,BR-3676763729,False,Brasil,0.05,False,False,-0.43887459008451196
TXN00002670,CLI000168,2023-04-19,PAGAMENTO,1883.65,02,BA-CORE-01,BR,BR-4264911503,False,Brasil,0.05,False,False,-0.021080238965496025
TXN00002671,CLI001059,2023-10-19,ESTORNO,-2628.69,10,SP-CORE-02,BR,BR-3001548533,False,Brasil,0.05,False,False,-1.2887604684359812
TXN00002672,CLI001096,2023-12-29,FATURA,195.2,02,SP-CORE-02,BR,BR-7433427406,False,Brasil,0.05,False,False,-0.7879063144464441
TXN00002673,CLI001042,2023-02-04,AJUSTE,1925.26,10,BA-CORE-01,BR,BR-7463044261,False,Brasil,0.05,False,False,-0.5906942263893218
TXN00002674,CLI000110,2023-03-30,PAGAMENTO,2816.9,02,RJ-CORE-01,BR,BR-7624721270,False,Brasil,0.05,False,False,0.8727203031522466
TXN00002675,CLI000111,2023-09-21,FATURA,500.6,10,SP-CORE-02,BR,BR-4281204295,False,Brasil,0.05,False,False,-0.7274312458729125
TXN00002676,CLI000469,2023-10-10,AJUSTE,763.86,02,BA-CORE-01,BR,BR-9550041076,False,Brasil,0.05,False,False,-0.6349812780465236
TXN00002677,CLI000569,2023-12-06,AJUSTE,3310.39,00,RJ-CORE-01,BR,BR-5806644397,False,Brasil,0.05,False,False,0.6956835711614869
TXN00002678,CLI000136,2023-09-07,ESTORNO,3456.16,01,SP-CORE-02,BR,BR-7228198735,False,Brasil,0.05,False,False,-0.3167832213878089
TXN00002679,CLI000027,2023-07-04,PAGAMENTO,2028.91,01,SP-CORE-01,BR,BR-8958034469,False,Brasil,0.05,False,False,-0.08483801321488393
TXN00002680,CLI000449,2023-01-19,AJUSTE,2226.47,00,RJ-CORE-01,BR,BR-7195731459,False,Brasil,0.05,False,False,-0.2717324270374647
TXN00002681,CLI000212,2023-03-08,AJUSTE,2514.95,10,RJ-CORE-01,BR,BR-1154537730,False,Brasil,0.05,False,False,0.32785370911981404
TXN00002682,CLI000192,2023-07-10,AJUSTE,2518.13,00,SP-CORE-02,BR,BR-8642389509,False,Brasil,0.05,False,False,1.037087756503388
TXN00002683,CLI000404,2023-06-21,PAGAMENTO,3104.45,10,RJ-CORE-01,BR,BR-5999961449,False,Brasil,0.05,False,False,0.9489890245622327
TXN00002684,CLI000473,2023-12-16,FATURA,3445.58,00,RJ-CORE-01,BR,BR-2849761315,False,Brasil,0.05,False,False,0.9593453612170497
TXN00002685,CLI001101,2023-08-22,PAGAMENTO,1619.4,10,BA-CORE-01,BR,BR-6966055281,False,Brasil,0.05,False,False,-0.2613325426145524
TXN00002686,CLI000184,2023-03-09,AJUSTE,2692.31,00,SP-CORE-02,BR,BR-4281402873,False,Brasil,0.05,False,False,1.4084454433916582
TXN00002687,CLI000775,2023-12-16,PAGAMENTO,3094.44,00,MG-CORE-01,BR,BR-7312821876,False,Brasil,0.05,False,False,-0.5095173820120813
TXN00002688,CLI000540,2023-03-23,FATURA,2045.5,01,SP-CORE-01,BR,BR-5534356444,False,Brasil,0.05,False,False,0.30179451893189907
TXN00002689,CLI000803,2023-10-05,AJUSTE,2877.7,00,BA-CORE-01,BR,BR-6426222971,False,Brasil,0.05,False,False,-0.5755354448520363
TXN00002690,CLI000998,2023-03-19,AJUSTE,1994.86,01,SP-CORE-01,BR,BR-8200460216,False,Brasil,0.05,False,False,0.2761688303162133
TXN00002691,CLI000856,2023-09-14,FATURA,214.45,10,BA-CORE-01,BR,BR-6516617218,False,Brasil,0.05,False,False,-1.1544609154156678
TXN00002692,CLI000807,2023-08-24,PAGAMENTO,3340.08,00,MG-CORE-01,BR,BR-1263813981,False,Brasil,0.05,False,False,0.9951683609474408
TXN00002693,CLI000124,2023-02-13,AJUSTE,2004.74,10,RJ-CORE-01,BR,BR-3536021086,False,Brasil,0.05,False,False,0.42420812138862973
TXN00002694,CLI000884,2023-10-25,ESTORNO,-1018.55,02,RJ-CORE-01,BR,BR-6868686656,False,Brasil,0.05,False,False,-1.4163531836664562
TXN00002695,CLI000854,2023-04-11,PAGAMENTO,2403.31,01,SP-CORE-02,BR,BR-3508119100,False,Brasil,0.05,False,False,0.09262972168288461
TXN00002696,CLI000346,2023-01-05,ESTORNO,-1072.01,10,SP-CORE-02,BR,BR-7979978982,False,Brasil,0.05,False,False,-1.1431700522717818
TXN00002697,CLI000301,2023-03-10,PAGAMENTO,1529.76,00,SP-CORE-01,BR,BR-2634550216,False,Brasil,0.05,False,False,0.03969207019430599
TXN00002698,CLI000546,2023-04-21,ESTORNO,2754.69,01,RJ-CORE-01,BR,BR-7133849777,False,Brasil,0.05,False,False,0.3666867272396492
TXN00002699,CLI000201,2023-02-21,AJUSTE,2383.54,00,BA-CORE-01,BR,BR-9555340880,False,Brasil,0.05,False,False,1.4519589405497697
TXN00002700,CLI001170,2023-03-17,PAGAMENTO,2245.36,02,SP-CORE-01,BR,BR-7064191466,False,Brasil,0.05,False,False,0.17454940983547673
TXN00002701,CLI000577,2023-05-15,PAGAMENTO,787.7,02,SP-CORE-02,BR,BR-9832382243,False,Brasil,0.05,False,False,0.7726965475091259
TXN00002702,CLI000484,2023-04-06,PAGAMENTO,3113.59,00,RJ-CORE-01,BR,BR-2048955076,False,Brasil,0.05,False,False,1.1882032698546425
TXN00002703,CLI000159,2023-05-06,AJUSTE,927.38,01,SP-CORE-01,BR,BR-3954899995,False,Brasil,0.05,False,False,-0.35815082306335777
TXN00002704,CLI000766,2023-12-28,FATURA,2923.9,10,MG-CORE-01,BR,BR-9027036016,False,Brasil,0.05,False,False,0.6417364897663238
